row_type,car_group,clip_name,clip_path,speed_kmh,input_type,duration_s,n_mel_frames,prediction,n_clips,n_L2R,n_R2L,n_no_vehicle,pct_L2R,pct_R2L,pct_no_vehicle,majority_prediction,model,checkpoint,spectrogram_png,prob_L2R,prob_R2L,prob_no_vehicle
clip,NissanQashqai,NissanQashqai_94,NissanQashqai/NissanQashqai_94.wav,94,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8281,0.1719,
clip,NissanQashqai,NissanQashqai_96,NissanQashqai/NissanQashqai_96.wav,96,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6998,0.3002,
clip,NissanQashqai,NissanQashqai_98,NissanQashqai/NissanQashqai_98.wav,98,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8918,0.1082,
group,NissanQashqai,__GROUP__NissanQashqai,,,,,,L2R,29,29,0,0,1.0,0.0,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,OpelInsignia,OpelInsignia_100,OpelInsignia/OpelInsignia_100.wav,100,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5919,0.4081,
clip,OpelInsignia,OpelInsignia_31,OpelInsignia/OpelInsignia_31.wav,31,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8313,0.1687,
clip,OpelInsignia,OpelInsignia_35,OpelInsignia/OpelInsignia_35.wav,35,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8134,0.1866,
clip,OpelInsignia,OpelInsignia_38,OpelInsignia/OpelInsignia_38.wav,38,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8843,0.1157,
clip,OpelInsignia,OpelInsignia_41,OpelInsignia/OpelInsignia_41.wav,41,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8043,0.1957,
clip,OpelInsignia,OpelInsignia_44,OpelInsignia/OpelInsignia_44.wav,44,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8227,0.1773,
clip,OpelInsignia,OpelInsignia_47,OpelInsignia/OpelInsignia_47.wav,47,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7783,0.2217,
clip,OpelInsignia,OpelInsignia_50,OpelInsignia/OpelInsignia_50.wav,50,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8276,0.1724,
clip,OpelInsignia,OpelInsignia_53,OpelInsignia/OpelInsignia_53.wav,53,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8337,0.1663,
clip,OpelInsignia,OpelInsignia_55,OpelInsignia/OpelInsignia_55.wav,55,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7906,0.2094,
clip,OpelInsignia,OpelInsignia_58,OpelInsignia/OpelInsignia_58.wav,58,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5884,0.4116,
clip,OpelInsignia,OpelInsignia_61,OpelInsignia/OpelInsignia_61.wav,61,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8512,0.1488,
clip,OpelInsignia,OpelInsignia_64,OpelInsignia/OpelInsignia_64.wav,64,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7694,0.2306,
clip,OpelInsignia,OpelInsignia_66,OpelInsignia/OpelInsignia_66.wav,66,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.5891,0.4109,
clip,OpelInsignia,OpelInsignia_68,OpelInsignia/OpelInsignia_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6879,0.3121,
clip,OpelInsignia,OpelInsignia_70,OpelInsignia/OpelInsignia_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7638,0.2362,
clip,OpelInsignia,OpelInsignia_72,OpelInsignia/OpelInsignia_72.wav,72,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8579,0.1421,
clip,OpelInsignia,OpelInsignia_73,OpelInsignia/OpelInsignia_73.wav,73,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.894,0.106,
clip,OpelInsignia,OpelInsignia_76,OpelInsignia/OpelInsignia_76.wav,76,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4851,0.5149,
clip,OpelInsignia,OpelInsignia_78,OpelInsignia/OpelInsignia_78.wav,78,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6388,0.3612,
clip,OpelInsignia,OpelInsignia_80,OpelInsignia/OpelInsignia_80.wav,80,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8728,0.1272,
clip,OpelInsignia,OpelInsignia_83,OpelInsignia/OpelInsignia_83.wav,83,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8977,0.1023,
clip,OpelInsignia,OpelInsignia_86,OpelInsignia/OpelInsignia_86.wav,86,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4542,0.5458,
clip,OpelInsignia,OpelInsignia_89,OpelInsignia/OpelInsignia_89.wav,89,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7279,0.2721,
clip,OpelInsignia,OpelInsignia_91,OpelInsignia/OpelInsignia_91.wav,91,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.687,0.313,
clip,OpelInsignia,OpelInsignia_94,OpelInsignia/OpelInsignia_94.wav,94,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6594,0.3406,
clip,OpelInsignia,OpelInsignia_97,OpelInsignia/OpelInsignia_97.wav,97,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7915,0.2085,
group,OpelInsignia,__GROUP__OpelInsignia,,,,,,L2R,27,25,2,0,0.9259,0.0741,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,Peugeot208,Peugeot208_30,Peugeot208/Peugeot208_30.wav,30,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9164,0.0836,
clip,Peugeot208,Peugeot208_32,Peugeot208/Peugeot208_32.wav,32,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8791,0.1209,
clip,Peugeot208,Peugeot208_34,Peugeot208/Peugeot208_34.wav,34,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9323,0.0677,
clip,Peugeot208,Peugeot208_37,Peugeot208/Peugeot208_37.wav,37,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9217,0.0783,
clip,Peugeot208,Peugeot208_40,Peugeot208/Peugeot208_40.wav,40,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8144,0.1856,
clip,Peugeot208,Peugeot208_43,Peugeot208/Peugeot208_43.wav,43,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9362,0.0638,
clip,Peugeot208,Peugeot208_45,Peugeot208/Peugeot208_45.wav,45,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8891,0.1109,
clip,Peugeot208,Peugeot208_47,Peugeot208/Peugeot208_47.wav,47,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9134,0.0866,
clip,Peugeot208,Peugeot208_50,Peugeot208/Peugeot208_50.wav,50,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9005,0.0995,
clip,Peugeot208,Peugeot208_51,Peugeot208/Peugeot208_51.wav,51,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9263,0.0737,
clip,Peugeot208,Peugeot208_54,Peugeot208/Peugeot208_54.wav,54,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8859,0.1141,
clip,Peugeot208,Peugeot208_57,Peugeot208/Peugeot208_57.wav,57,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9245,0.0755,
clip,Peugeot208,Peugeot208_60,Peugeot208/Peugeot208_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8762,0.1238,
clip,Peugeot208,Peugeot208_62,Peugeot208/Peugeot208_62.wav,62,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9079,0.0921,
clip,Peugeot208,Peugeot208_64,Peugeot208/Peugeot208_64.wav,64,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9143,0.0857,
clip,Peugeot208,Peugeot208_67,Peugeot208/Peugeot208_67.wav,67,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9151,0.0849,
clip,Peugeot208,Peugeot208_68,Peugeot208/Peugeot208_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8983,0.1017,
clip,Peugeot208,Peugeot208_71,Peugeot208/Peugeot208_71.wav,71,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9291,0.0709,
clip,Peugeot208,Peugeot208_73,Peugeot208/Peugeot208_73.wav,73,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9216,0.0784,
clip,Peugeot208,Peugeot208_76,Peugeot208/Peugeot208_76.wav,76,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9124,0.0876,
clip,Peugeot208,Peugeot208_77,Peugeot208/Peugeot208_77.wav,77,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9197,0.0803,
clip,Peugeot208,Peugeot208_79,Peugeot208/Peugeot208_79.wav,79,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9176,0.0824,
clip,Peugeot208,Peugeot208_82,Peugeot208/Peugeot208_82.wav,82,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9068,0.0932,
clip,Peugeot208,Peugeot208_84,Peugeot208/Peugeot208_84.wav,84,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8796,0.1204,
clip,Peugeot208,Peugeot208_87,Peugeot208/Peugeot208_87.wav,87,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8795,0.1205,
clip,Peugeot208,Peugeot208_90,Peugeot208/Peugeot208_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9067,0.0933,
clip,Peugeot208,Peugeot208_92,Peugeot208/Peugeot208_92.wav,92,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9153,0.0847,
clip,Peugeot208,Peugeot208_95,Peugeot208/Peugeot208_95.wav,95,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8653,0.1347,
clip,Peugeot208,Peugeot208_96,Peugeot208/Peugeot208_96.wav,96,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9017,0.0983,
group,Peugeot208,__GROUP__Peugeot208,,,,,,L2R,29,29,0,0,1.0,0.0,0.0,L2R,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,,,
clip,Peugeot3008,Peugeot3008_100,Peugeot3008/Peugeot3008_100.wav,100,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6658,0.3342,
clip,Peugeot3008,Peugeot3008_40,Peugeot3008/Peugeot3008_40.wav,40,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8806,0.1194,
clip,Peugeot3008,Peugeot3008_43,Peugeot3008/Peugeot3008_43.wav,43,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9005,0.0995,
clip,Peugeot3008,Peugeot3008_45,Peugeot3008/Peugeot3008_45.wav,45,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8555,0.1445,
clip,Peugeot3008,Peugeot3008_47,Peugeot3008/Peugeot3008_47.wav,47,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6542,0.3458,
clip,Peugeot3008,Peugeot3008_50,Peugeot3008/Peugeot3008_50.wav,50,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6558,0.3442,
clip,Peugeot3008,Peugeot3008_52,Peugeot3008/Peugeot3008_52.wav,52,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8399,0.1601,
clip,Peugeot3008,Peugeot3008_54,Peugeot3008/Peugeot3008_54.wav,54,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.2493,0.7507,
clip,Peugeot3008,Peugeot3008_55,Peugeot3008/Peugeot3008_55.wav,55,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6317,0.3683,
clip,Peugeot3008,Peugeot3008_56,Peugeot3008/Peugeot3008_56.wav,56,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.4863,0.5137,
clip,Peugeot3008,Peugeot3008_58,Peugeot3008/Peugeot3008_58.wav,58,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8554,0.1446,
clip,Peugeot3008,Peugeot3008_60,Peugeot3008/Peugeot3008_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7476,0.2524,
clip,Peugeot3008,Peugeot3008_61,Peugeot3008/Peugeot3008_61.wav,61,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8083,0.1917,
clip,Peugeot3008,Peugeot3008_63,Peugeot3008/Peugeot3008_63.wav,63,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8599,0.1401,
clip,Peugeot3008,Peugeot3008_65,Peugeot3008/Peugeot3008_65.wav,65,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8143,0.1857,
clip,Peugeot3008,Peugeot3008_67,Peugeot3008/Peugeot3008_67.wav,67,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3153,0.6847,
clip,Peugeot3008,Peugeot3008_68,Peugeot3008/Peugeot3008_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6047,0.3953,
clip,Peugeot3008,Peugeot3008_70,Peugeot3008/Peugeot3008_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8352,0.1648,
clip,Peugeot3008,Peugeot3008_72,Peugeot3008/Peugeot3008_72.wav,72,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3731,0.6269,
clip,Peugeot3008,Peugeot3008_74,Peugeot3008/Peugeot3008_74.wav,74,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.3819,0.6181,
clip,Peugeot3008,Peugeot3008_75,Peugeot3008/Peugeot3008_75.wav,75,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7773,0.2227,
clip,Peugeot3008,Peugeot3008_78,Peugeot3008/Peugeot3008_78.wav,78,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6371,0.3629,
clip,Peugeot3008,Peugeot3008_80,Peugeot3008/Peugeot3008_80.wav,80,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8259,0.1741,
clip,Peugeot3008,Peugeot3008_83,Peugeot3008/Peugeot3008_83.wav,83,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6145,0.3855,
clip,Peugeot3008,Peugeot3008_85,Peugeot3008/Peugeot3008_85.wav,85,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6104,0.3896,
clip,Peugeot3008,Peugeot3008_87,Peugeot3008/Peugeot3008_87.wav,87,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.7215,0.2785,
clip,Peugeot3008,Peugeot3008_89,Peugeot3008/Peugeot3008_89.wav,89,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8301,0.1699,
clip,Peugeot3008,Peugeot3008_90,Peugeot3008/Peugeot3008_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8812,0.1188,
clip,Peugeot3008,Peugeot3008_92,Peugeot3008/Peugeot3008_92.wav,92,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.6463,0.3537,
clip,Peugeot3008,Peugeot3008_95,Peugeot3008/Peugeot3008_95.wav,95,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.8843,0.1157,
clip,Peugeot3008,Peugeot3008_97,Peugeot3008/Peugeot3008_97.wav,97,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_right_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_right_100ep\best.pt,,0.9163,0.0837,
