row_type,car_group,clip_name,clip_path,speed_kmh,input_type,duration_s,n_mel_frames,prediction,n_clips,n_L2R,n_R2L,n_no_vehicle,pct_L2R,pct_R2L,pct_no_vehicle,majority_prediction,model,checkpoint,spectrogram_png,prob_L2R,prob_R2L,prob_no_vehicle
clip,NissanQashqai,NissanQashqai_94,NissanQashqai/NissanQashqai_94.wav,94,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8377,0.1623,
clip,NissanQashqai,NissanQashqai_96,NissanQashqai/NissanQashqai_96.wav,96,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7887,0.2113,
clip,NissanQashqai,NissanQashqai_98,NissanQashqai/NissanQashqai_98.wav,98,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7161,0.2839,
group,NissanQashqai,__GROUP__NissanQashqai,,,,,,L2R,29,25,4,0,0.8621,0.1379,0.0,L2R,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,,,
clip,OpelInsignia,OpelInsignia_100,OpelInsignia/OpelInsignia_100.wav,100,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7636,0.2364,
clip,OpelInsignia,OpelInsignia_31,OpelInsignia/OpelInsignia_31.wav,31,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6098,0.3902,
clip,OpelInsignia,OpelInsignia_35,OpelInsignia/OpelInsignia_35.wav,35,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7694,0.2306,
clip,OpelInsignia,OpelInsignia_38,OpelInsignia/OpelInsignia_38.wav,38,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.62,0.38,
clip,OpelInsignia,OpelInsignia_41,OpelInsignia/OpelInsignia_41.wav,41,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1231,0.8769,
clip,OpelInsignia,OpelInsignia_44,OpelInsignia/OpelInsignia_44.wav,44,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.0909,0.9091,
clip,OpelInsignia,OpelInsignia_47,OpelInsignia/OpelInsignia_47.wav,47,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.087,0.913,
clip,OpelInsignia,OpelInsignia_50,OpelInsignia/OpelInsignia_50.wav,50,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3748,0.6252,
clip,OpelInsignia,OpelInsignia_53,OpelInsignia/OpelInsignia_53.wav,53,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6092,0.3908,
clip,OpelInsignia,OpelInsignia_55,OpelInsignia/OpelInsignia_55.wav,55,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7084,0.2916,
clip,OpelInsignia,OpelInsignia_58,OpelInsignia/OpelInsignia_58.wav,58,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5474,0.4526,
clip,OpelInsignia,OpelInsignia_61,OpelInsignia/OpelInsignia_61.wav,61,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6353,0.3647,
clip,OpelInsignia,OpelInsignia_64,OpelInsignia/OpelInsignia_64.wav,64,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2235,0.7765,
clip,OpelInsignia,OpelInsignia_66,OpelInsignia/OpelInsignia_66.wav,66,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5049,0.4951,
clip,OpelInsignia,OpelInsignia_68,OpelInsignia/OpelInsignia_68.wav,68,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1603,0.8397,
clip,OpelInsignia,OpelInsignia_70,OpelInsignia/OpelInsignia_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.5449,0.4551,
clip,OpelInsignia,OpelInsignia_72,OpelInsignia/OpelInsignia_72.wav,72,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7637,0.2363,
clip,OpelInsignia,OpelInsignia_73,OpelInsignia/OpelInsignia_73.wav,73,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6394,0.3606,
clip,OpelInsignia,OpelInsignia_76,OpelInsignia/OpelInsignia_76.wav,76,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1067,0.8933,
clip,OpelInsignia,OpelInsignia_78,OpelInsignia/OpelInsignia_78.wav,78,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3314,0.6686,
clip,OpelInsignia,OpelInsignia_80,OpelInsignia/OpelInsignia_80.wav,80,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7024,0.2976,
clip,OpelInsignia,OpelInsignia_83,OpelInsignia/OpelInsignia_83.wav,83,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8185,0.1815,
clip,OpelInsignia,OpelInsignia_86,OpelInsignia/OpelInsignia_86.wav,86,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8937,0.1063,
clip,OpelInsignia,OpelInsignia_89,OpelInsignia/OpelInsignia_89.wav,89,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8288,0.1712,
clip,OpelInsignia,OpelInsignia_91,OpelInsignia/OpelInsignia_91.wav,91,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8612,0.1388,
clip,OpelInsignia,OpelInsignia_94,OpelInsignia/OpelInsignia_94.wav,94,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2172,0.7828,
clip,OpelInsignia,OpelInsignia_97,OpelInsignia/OpelInsignia_97.wav,97,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7136,0.2864,
group,OpelInsignia,__GROUP__OpelInsignia,,,,,,L2R,27,18,9,0,0.6667,0.3333,0.0,L2R,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,,,
clip,Peugeot208,Peugeot208_30,Peugeot208/Peugeot208_30.wav,30,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.686,0.314,
clip,Peugeot208,Peugeot208_32,Peugeot208/Peugeot208_32.wav,32,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.678,0.322,
clip,Peugeot208,Peugeot208_34,Peugeot208/Peugeot208_34.wav,34,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7067,0.2933,
clip,Peugeot208,Peugeot208_37,Peugeot208/Peugeot208_37.wav,37,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8749,0.1251,
clip,Peugeot208,Peugeot208_40,Peugeot208/Peugeot208_40.wav,40,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.1912,0.8088,
clip,Peugeot208,Peugeot208_43,Peugeot208/Peugeot208_43.wav,43,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.9008,0.0992,
clip,Peugeot208,Peugeot208_45,Peugeot208/Peugeot208_45.wav,45,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7001,0.2999,
clip,Peugeot208,Peugeot208_47,Peugeot208/Peugeot208_47.wav,47,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7421,0.2579,
clip,Peugeot208,Peugeot208_50,Peugeot208/Peugeot208_50.wav,50,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7583,0.2417,
clip,Peugeot208,Peugeot208_51,Peugeot208/Peugeot208_51.wav,51,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8832,0.1168,
clip,Peugeot208,Peugeot208_54,Peugeot208/Peugeot208_54.wav,54,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8271,0.1729,
clip,Peugeot208,Peugeot208_57,Peugeot208/Peugeot208_57.wav,57,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8758,0.1242,
clip,Peugeot208,Peugeot208_60,Peugeot208/Peugeot208_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8121,0.1879,
clip,Peugeot208,Peugeot208_62,Peugeot208/Peugeot208_62.wav,62,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.9066,0.0934,
clip,Peugeot208,Peugeot208_64,Peugeot208/Peugeot208_64.wav,64,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8296,0.1704,
clip,Peugeot208,Peugeot208_67,Peugeot208/Peugeot208_67.wav,67,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8513,0.1487,
clip,Peugeot208,Peugeot208_68,Peugeot208/Peugeot208_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.9049,0.0951,
clip,Peugeot208,Peugeot208_71,Peugeot208/Peugeot208_71.wav,71,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8285,0.1715,
clip,Peugeot208,Peugeot208_73,Peugeot208/Peugeot208_73.wav,73,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8968,0.1032,
clip,Peugeot208,Peugeot208_76,Peugeot208/Peugeot208_76.wav,76,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8665,0.1335,
clip,Peugeot208,Peugeot208_77,Peugeot208/Peugeot208_77.wav,77,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8545,0.1455,
clip,Peugeot208,Peugeot208_79,Peugeot208/Peugeot208_79.wav,79,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8824,0.1176,
clip,Peugeot208,Peugeot208_82,Peugeot208/Peugeot208_82.wav,82,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8613,0.1387,
clip,Peugeot208,Peugeot208_84,Peugeot208/Peugeot208_84.wav,84,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8757,0.1243,
clip,Peugeot208,Peugeot208_87,Peugeot208/Peugeot208_87.wav,87,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7964,0.2036,
clip,Peugeot208,Peugeot208_90,Peugeot208/Peugeot208_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8525,0.1475,
clip,Peugeot208,Peugeot208_92,Peugeot208/Peugeot208_92.wav,92,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8756,0.1244,
clip,Peugeot208,Peugeot208_95,Peugeot208/Peugeot208_95.wav,95,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7314,0.2686,
clip,Peugeot208,Peugeot208_96,Peugeot208/Peugeot208_96.wav,96,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8536,0.1464,
group,Peugeot208,__GROUP__Peugeot208,,,,,,L2R,29,28,1,0,0.9655,0.0345,0.0,L2R,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,,,
clip,Peugeot3008,Peugeot3008_100,Peugeot3008/Peugeot3008_100.wav,100,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8917,0.1083,
clip,Peugeot3008,Peugeot3008_40,Peugeot3008/Peugeot3008_40.wav,40,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8727,0.1273,
clip,Peugeot3008,Peugeot3008_43,Peugeot3008/Peugeot3008_43.wav,43,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8497,0.1503,
clip,Peugeot3008,Peugeot3008_45,Peugeot3008/Peugeot3008_45.wav,45,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8179,0.1821,
clip,Peugeot3008,Peugeot3008_47,Peugeot3008/Peugeot3008_47.wav,47,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8406,0.1594,
clip,Peugeot3008,Peugeot3008_50,Peugeot3008/Peugeot3008_50.wav,50,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8622,0.1378,
clip,Peugeot3008,Peugeot3008_52,Peugeot3008/Peugeot3008_52.wav,52,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.256,0.7441,
clip,Peugeot3008,Peugeot3008_54,Peugeot3008/Peugeot3008_54.wav,54,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.726,0.274,
clip,Peugeot3008,Peugeot3008_55,Peugeot3008/Peugeot3008_55.wav,55,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4857,0.5143,
clip,Peugeot3008,Peugeot3008_56,Peugeot3008/Peugeot3008_56.wav,56,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7224,0.2776,
clip,Peugeot3008,Peugeot3008_58,Peugeot3008/Peugeot3008_58.wav,58,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8892,0.1108,
clip,Peugeot3008,Peugeot3008_60,Peugeot3008/Peugeot3008_60.wav,60,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8856,0.1144,
clip,Peugeot3008,Peugeot3008_61,Peugeot3008/Peugeot3008_61.wav,61,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.923,0.077,
clip,Peugeot3008,Peugeot3008_63,Peugeot3008/Peugeot3008_63.wav,63,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8682,0.1318,
clip,Peugeot3008,Peugeot3008_65,Peugeot3008/Peugeot3008_65.wav,65,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.6393,0.3607,
clip,Peugeot3008,Peugeot3008_67,Peugeot3008/Peugeot3008_67.wav,67,audio,10.027,432,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4213,0.5787,
clip,Peugeot3008,Peugeot3008_68,Peugeot3008/Peugeot3008_68.wav,68,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8673,0.1327,
clip,Peugeot3008,Peugeot3008_70,Peugeot3008/Peugeot3008_70.wav,70,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8758,0.1242,
clip,Peugeot3008,Peugeot3008_72,Peugeot3008/Peugeot3008_72.wav,72,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4135,0.5865,
clip,Peugeot3008,Peugeot3008_74,Peugeot3008/Peugeot3008_74.wav,74,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.2504,0.7496,
clip,Peugeot3008,Peugeot3008_75,Peugeot3008/Peugeot3008_75.wav,75,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8945,0.1055,
clip,Peugeot3008,Peugeot3008_78,Peugeot3008/Peugeot3008_78.wav,78,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.3706,0.6294,
clip,Peugeot3008,Peugeot3008_80,Peugeot3008/Peugeot3008_80.wav,80,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.831,0.169,
clip,Peugeot3008,Peugeot3008_83,Peugeot3008/Peugeot3008_83.wav,83,audio,10.006,431,R2L,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.4149,0.5851,
clip,Peugeot3008,Peugeot3008_85,Peugeot3008/Peugeot3008_85.wav,85,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8007,0.1993,
clip,Peugeot3008,Peugeot3008_87,Peugeot3008/Peugeot3008_87.wav,87,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7564,0.2436,
clip,Peugeot3008,Peugeot3008_89,Peugeot3008/Peugeot3008_89.wav,89,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.7329,0.2671,
clip,Peugeot3008,Peugeot3008_90,Peugeot3008/Peugeot3008_90.wav,90,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8447,0.1553,
clip,Peugeot3008,Peugeot3008_92,Peugeot3008/Peugeot3008_92.wav,92,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8871,0.1129,
clip,Peugeot3008,Peugeot3008_95,Peugeot3008/Peugeot3008_95.wav,95,audio,10.006,431,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8858,0.1142,
clip,Peugeot3008,Peugeot3008_97,Peugeot3008/Peugeot3008_97.wav,97,audio,10.027,432,L2R,,,,,,,,,deep_mel_2class_left_100ep,D:\Antigravity\DopplerLab\IDMT_experiments\checkpoints\transfer\direction\deep_mel_2class_left_100ep\best.pt,,0.8142,0.1858,
